Day,Entry Time,Exit Time,Meal Type,Number of People,Time Spent (minutes),Bill Amount ($),Gender,Table Location,Reservation,Customer Satisfaction,Live Music,Age Group,Weather Condition
Tuesday,16:12,18:22,Dinner,1,130,123.48,Male,Patio,TRUE,2,FALSE,18-25,Cloudy
Wednesday,12:48,12:38,Breakfast,5,50,58.85,Other,Center,FALSE,2,FALSE,46-55,Snowy
Friday,21:02,23:41,Breakfast,4,159,116.99,Female,Center,FALSE,2,FALSE,65+,Sunny
Friday,19:22,19:05,Breakfast,5,43,48.07,Male,Window,TRUE,2,FALSE,26-35,Rainy
Tuesday,08:49,10:08,Dinner,4,139,85.43,Female,Center,FALSE,1,FALSE,46-55,Rainy
Friday,12:25,13:43,Breakfast,5,78,107.82,Female,Window,TRUE,5,TRUE,36-45,Sunny
Thursday,11:54,12:00,Lunch,1,66,93.35,Female,Patio,FALSE,4,FALSE,36-45,Sunny
Thursday,14:53,16:32,Dinner,3,159,103.3,Male,Center,FALSE,2,TRUE,36-45,Sunny
Friday,18:32,19:35,Breakfast,1,63,75.87,Other,Patio,FALSE,3,TRUE,26-35,Rainy
Friday,09:52,09:47,Dinner,4,55,96.71,Female,Center,TRUE,2,TRUE,65+,Sunny
Wednesday,20:30,22:53,Lunch,2,143,94.31,Female,Center,TRUE,1,FALSE,56-65,Cloudy
Monday,08:47,10:54,Breakfast,3,127,165.09,Other,Center,TRUE,5,TRUE,18-25,Rainy
Saturday,20:15,22:13,Breakfast,3,178,176.78,Female,Window,TRUE,5,FALSE,18-25,Cloudy
Friday,16:28,17:12,Breakfast,2,104,101.48,Other,Center,FALSE,5,FALSE,65+,Cloudy
Friday,18:47,19:12,Dinner,3,85,79.34,Other,Patio,FALSE,1,TRUE,46-55,Snowy
Sunday,10:10,12:03,Lunch,1,173,134,Male,Patio,FALSE,2,TRUE,18-25,Sunny
Friday,18:54,20:21,Dinner,2,147,154.11,Other,Window,TRUE,3,TRUE,56-65,Cloudy
Wednesday,20:30,22:01,Lunch,5,151,126.59,Female,Center,TRUE,4,FALSE,26-35,Sunny
Sunday,19:03,21:07,Breakfast,6,124,137.77,Other,Center,TRUE,3,TRUE,18-25,Cloudy
Tuesday,14:00,14:48,Lunch,6,48,64.91,Male,Window,TRUE,1,TRUE,46-55,Cloudy
Tuesday,13:26,14:22,Breakfast,4,116,105.35,Male,Patio,FALSE,1,FALSE,36-45,Snowy
Wednesday,08:50,10:41,Dinner,3,171,122.17,Female,Patio,FALSE,2,TRUE,36-45,Cloudy
Friday,08:46,08:39,Lunch,6,53,62.43,Other,Patio,TRUE,2,TRUE,65+,Cloudy
Saturday,14:53,15:37,Lunch,5,104,77.42,Female,Window,FALSE,1,FALSE,36-45,Rainy
Sunday,16:32,17:31,Dinner,3,119,94.71,Male,Window,FALSE,3,FALSE,36-45,Sunny
Wednesday,11:57,13:09,Lunch,2,132,106.26,Other,Window,FALSE,5,TRUE,26-35,Rainy
Saturday,18:37,18:08,Breakfast,2,31,39.58,Other,Patio,TRUE,2,TRUE,65+,Snowy
Tuesday,16:45,16:19,Lunch,5,34,60.95,Other,Window,TRUE,5,FALSE,46-55,Snowy
Thursday,16:56,18:40,Breakfast,2,164,128.54,Other,Window,FALSE,4,FALSE,36-45,Cloudy
Wednesday,13:57,14:11,Breakfast,5,74,75.98,Female,Window,FALSE,3,FALSE,46-55,Rainy
Thursday,13:16,14:50,Dinner,4,94,75.31,Female,Patio,TRUE,4,FALSE,18-25,Cloudy
Monday,15:28,16:46,Dinner,1,78,59.14,Male,Center,TRUE,1,FALSE,65+,Sunny
Tuesday,21:19,22:46,Dinner,3,87,82.91,Other,Center,TRUE,1,FALSE,46-55,Cloudy
Monday,08:37,09:53,Lunch,2,76,62.46,Other,Center,TRUE,2,TRUE,36-45,Cloudy
Tuesday,12:22,12:18,Breakfast,2,56,45.33,Female,Patio,TRUE,3,FALSE,36-45,Snowy
Sunday,13:46,14:13,Dinner,6,87,55.98,Female,Patio,FALSE,3,FALSE,36-45,Sunny
Sunday,16:02,18:32,Breakfast,4,150,133.65,Male,Patio,TRUE,3,FALSE,56-65,Snowy
Monday,08:02,10:01,Lunch,1,179,148.75,Other,Center,FALSE,4,FALSE,65+,Rainy
Friday,13:25,14:57,Dinner,2,92,111.66,Other,Patio,TRUE,3,TRUE,26-35,Sunny
Monday,09:34,10:04,Lunch,3,90,103.87,Male,Center,TRUE,3,TRUE,36-45,Rainy
Monday,21:11,23:25,Dinner,5,134,122.16,Other,Patio,TRUE,2,TRUE,65+,Cloudy
Sunday,15:18,16:49,Dinner,6,91,88.29,Other,Patio,TRUE,3,TRUE,46-55,Snowy
Wednesday,10:00,11:00,Lunch,2,60,95.33,Female,Patio,TRUE,5,TRUE,18-25,Sunny
Wednesday,09:00,10:36,Dinner,6,96,83.55,Male,Center,FALSE,2,FALSE,46-55,Rainy
Monday,08:50,09:04,Dinner,1,74,76.73,Male,Window,TRUE,2,TRUE,65+,Snowy
Tuesday,17:57,19:53,Lunch,2,176,173.47,Other,Center,TRUE,5,TRUE,36-45,Snowy
Tuesday,22:43,24:15:00,Dinner,3,152,125.2,Male,Patio,FALSE,4,TRUE,56-65,Snowy
Sunday,21:09,22:32,Breakfast,6,83,104.26,Female,Center,FALSE,2,TRUE,18-25,Snowy
Wednesday,08:39,10:56,Lunch,4,137,115.34,Other,Patio,FALSE,2,FALSE,46-55,Snowy
Sunday,14:43,16:37,Breakfast,3,174,166.82,Other,Center,TRUE,2,TRUE,36-45,Rainy
Monday,16:39,18:55,Lunch,2,136,128.71,Other,Patio,TRUE,5,FALSE,56-65,Snowy
Sunday,17:42,19:54,Breakfast,5,132,89.94,Other,Patio,FALSE,3,FALSE,65+,Snowy
Tuesday,22:40,23:58,Lunch,3,78,61.62,Other,Patio,TRUE,3,FALSE,65+,Sunny
Wednesday,13:33,14:38,Lunch,5,65,66.43,Female,Center,FALSE,3,FALSE,26-35,Snowy
Friday,19:16,20:47,Lunch,2,91,97.67,Other,Center,TRUE,2,FALSE,36-45,Sunny
Sunday,16:57,17:17,Lunch,4,80,89.28,Male,Center,TRUE,3,TRUE,18-25,Rainy
Friday,11:55,13:00,Lunch,1,125,115.53,Male,Center,FALSE,5,TRUE,65+,Rainy
Monday,11:50,13:35,Lunch,3,165,132.37,Other,Patio,TRUE,3,FALSE,36-45,Cloudy
Sunday,08:36,08:35,Breakfast,5,59,73.44,Male,Patio,TRUE,3,TRUE,18-25,Sunny
Sunday,08:18,09:58,Dinner,6,100,143.59,Other,Patio,TRUE,5,TRUE,26-35,Snowy
Wednesday,14:26,16:46,Lunch,3,140,120.91,Other,Center,TRUE,5,FALSE,56-65,Sunny
Tuesday,18:00,19:11,Lunch,1,71,84.42,Female,Window,FALSE,1,FALSE,56-65,Sunny
Tuesday,10:45,10:18,Breakfast,3,33,70.63,Male,Window,TRUE,5,TRUE,18-25,Snowy
Monday,09:45,10:18,Dinner,1,93,89.49,Other,Center,FALSE,3,TRUE,56-65,Rainy
Wednesday,21:43,23:19,Breakfast,6,156,153.16,Other,Center,TRUE,3,TRUE,56-65,Sunny
Thursday,10:00,12:14,Dinner,1,134,130.59,Other,Patio,TRUE,4,FALSE,36-45,Rainy
Thursday,09:41,10:19,Breakfast,1,98,77.43,Female,Center,FALSE,3,FALSE,36-45,Snowy
Tuesday,19:11,19:44,Dinner,5,33,77.25,Male,Center,FALSE,5,FALSE,56-65,Snowy
Thursday,21:23,23:48,Breakfast,5,145,132.77,Male,Patio,FALSE,1,TRUE,56-65,Cloudy
Tuesday,21:34,22:18,Lunch,1,104,77.89,Male,Window,FALSE,3,FALSE,18-25,Rainy
Friday,10:51,12:28,Breakfast,5,157,127,Other,Window,FALSE,2,FALSE,18-25,Cloudy
Wednesday,16:17,18:36,Lunch,1,139,118.4,Other,Window,FALSE,1,TRUE,46-55,Rainy
Tuesday,09:20,10:31,Lunch,6,71,62.44,Female,Patio,FALSE,2,TRUE,26-35,Cloudy
Wednesday,21:13,23:39,Lunch,1,146,123.73,Female,Center,FALSE,3,TRUE,26-35,Cloudy
Thursday,20:01,21:38,Dinner,1,97,102.86,Male,Center,FALSE,5,TRUE,65+,Sunny
Saturday,18:16,19:43,Lunch,4,87,83.94,Male,Center,FALSE,5,FALSE,65+,Rainy
Saturday,12:51,14:52,Dinner,5,121,113.29,Female,Window,TRUE,2,FALSE,56-65,Sunny
Tuesday,10:07,11:42,Breakfast,4,95,115.04,Female,Center,TRUE,4,FALSE,36-45,Snowy
Friday,17:34,19:54,Breakfast,2,140,114.52,Female,Patio,TRUE,4,FALSE,36-45,Snowy
Tuesday,08:59,10:36,Dinner,3,157,156.17,Other,Patio,TRUE,1,TRUE,26-35,Rainy
Wednesday,10:27,12:40,Breakfast,3,133,115.58,Other,Patio,FALSE,5,FALSE,18-25,Cloudy
Wednesday,18:38,19:53,Breakfast,6,75,68.45,Female,Patio,FALSE,1,TRUE,56-65,Snowy
Saturday,10:58,12:32,Dinner,6,154,104.69,Female,Patio,FALSE,3,FALSE,56-65,Snowy
Saturday,16:29,18:07,Lunch,6,158,153.16,Female,Patio,TRUE,5,FALSE,36-45,Snowy
Saturday,13:24,15:29,Breakfast,5,125,164.81,Other,Window,TRUE,4,TRUE,46-55,Rainy
Thursday,09:07,10:26,Breakfast,2,79,61.29,Male,Patio,FALSE,1,TRUE,46-55,Sunny
Saturday,13:46,14:31,Lunch,1,105,109.62,Other,Center,FALSE,5,FALSE,46-55,Snowy
Saturday,11:59,13:46,Dinner,2,167,148.91,Other,Patio,FALSE,1,TRUE,36-45,Rainy
Saturday,21:31,22:16,Dinner,5,105,115.14,Other,Window,TRUE,3,TRUE,56-65,Cloudy
Friday,08:08,09:05,Breakfast,1,117,93.68,Female,Window,TRUE,5,FALSE,26-35,Rainy
Tuesday,08:01,10:19,Breakfast,5,138,153.49,Other,Center,FALSE,5,TRUE,56-65,Cloudy
Sunday,18:24,20:11,Breakfast,6,167,162.8,Male,Patio,TRUE,1,TRUE,18-25,Cloudy
Thursday,14:01,14:57,Breakfast,1,56,69.36,Other,Center,TRUE,1,TRUE,36-45,Rainy
Monday,10:56,11:07,Dinner,3,71,108.32,Male,Patio,TRUE,5,FALSE,56-65,Sunny
Saturday,09:10,11:33,Lunch,3,143,98.69,Male,Window,FALSE,3,FALSE,56-65,Sunny
Thursday,19:23,20:08,Lunch,5,105,129.73,Male,Center,TRUE,5,TRUE,36-45,Sunny
Friday,19:35,20:57,Breakfast,3,82,84.56,Male,Window,FALSE,3,TRUE,56-65,Sunny
Sunday,09:43,09:38,Breakfast,1,55,115.46,Female,Patio,TRUE,5,TRUE,65+,Snowy
Monday,20:41,22:51,Dinner,5,130,140.51,Female,Window,TRUE,1,TRUE,56-65,Sunny
Saturday,17:24,17:20,Dinner,4,56,67.12,Female,Center,TRUE,2,TRUE,46-55,Sunny
Thursday,10:02,12:51,Lunch,4,169,146.78,Other,Center,FALSE,3,TRUE,56-65,Cloudy
Wednesday,20:27,22:02,Dinner,2,155,155.72,Other,Center,TRUE,4,TRUE,65+,Rainy
Sunday,21:07,23:27,Lunch,6,140,147.66,Female,Window,FALSE,4,TRUE,46-55,Cloudy
Tuesday,16:43,16:42,Lunch,2,59,55.05,Female,Patio,TRUE,1,FALSE,18-25,Rainy
Monday,16:31,18:42,Dinner,6,131,115.44,Other,Window,TRUE,2,TRUE,18-25,Cloudy
Friday,13:28,13:07,Breakfast,5,39,57.28,Female,Patio,TRUE,2,TRUE,36-45,Sunny
Sunday,12:18,12:57,Breakfast,4,39,57.05,Female,Window,TRUE,5,FALSE,46-55,Sunny
Thursday,17:07,18:50,Breakfast,1,103,121.44,Other,Patio,TRUE,4,TRUE,18-25,Sunny
Tuesday,13:54,13:50,Dinner,2,56,89.82,Other,Patio,TRUE,2,TRUE,65+,Sunny
Tuesday,22:45,24:02:00,Breakfast,5,137,127.52,Male,Patio,TRUE,4,TRUE,26-35,Rainy
Saturday,18:11,19:54,Dinner,3,103,85.72,Other,Patio,FALSE,5,TRUE,18-25,Snowy
Sunday,08:25,09:08,Dinner,5,103,92.63,Female,Window,TRUE,2,TRUE,26-35,Rainy
Tuesday,11:01,14:01,Breakfast,6,180,142.81,Male,Patio,TRUE,3,TRUE,18-25,Snowy
Tuesday,12:44,13:40,Breakfast,6,116,115.28,Female,Patio,TRUE,1,FALSE,56-65,Sunny
Saturday,22:29,24:11:00,Lunch,1,162,145.91,Other,Window,FALSE,5,FALSE,36-45,Snowy
Sunday,11:55,13:39,Lunch,3,164,177.63,Male,Window,TRUE,4,TRUE,65+,Rainy
Monday,08:38,10:49,Dinner,3,131,103.75,Other,Window,FALSE,2,FALSE,46-55,Snowy
Friday,12:09,14:51,Lunch,6,162,133.6,Female,Patio,FALSE,3,TRUE,26-35,Sunny
Monday,08:44,10:28,Dinner,5,164,154.36,Other,Window,FALSE,5,FALSE,18-25,Cloudy
Wednesday,10:26,12:43,Lunch,3,137,83.68,Female,Center,FALSE,3,FALSE,56-65,Cloudy
Monday,17:23,19:56,Dinner,4,153,137.99,Male,Window,TRUE,3,TRUE,56-65,Cloudy
Thursday,12:00,14:39,Breakfast,2,159,174,Male,Patio,TRUE,5,TRUE,65+,Sunny
Sunday,14:09,16:23,Breakfast,6,134,131.57,Male,Patio,TRUE,1,TRUE,65+,Rainy
Tuesday,09:31,11:33,Dinner,1,122,92.82,Other,Patio,TRUE,3,TRUE,56-65,Sunny
Monday,19:37,19:14,Breakfast,1,37,54.92,Other,Center,TRUE,2,TRUE,56-65,Rainy
Tuesday,15:02,16:28,Dinner,2,86,87.92,Other,Patio,TRUE,3,FALSE,36-45,Sunny
Wednesday,09:09,11:22,Lunch,3,133,152.99,Other,Center,FALSE,4,TRUE,26-35,Rainy
Wednesday,16:13,17:05,Lunch,4,112,85.02,Male,Center,TRUE,2,FALSE,56-65,Sunny
Friday,20:12,21:41,Dinner,5,89,79.98,Other,Patio,FALSE,3,TRUE,18-25,Snowy
Saturday,21:29,22:42,Lunch,1,73,108.32,Female,Center,TRUE,4,FALSE,65+,Rainy
Saturday,18:01,19:00,Breakfast,2,119,90.25,Female,Window,FALSE,1,FALSE,26-35,Rainy
Saturday,11:11,12:30,Lunch,2,79,72.07,Other,Window,TRUE,2,TRUE,36-45,Snowy
Sunday,16:03,18:20,Breakfast,3,137,123.02,Female,Center,TRUE,1,TRUE,65+,Snowy
Thursday,15:10,16:53,Dinner,6,103,132.19,Female,Window,FALSE,5,TRUE,26-35,Snowy
Sunday,10:52,11:11,Lunch,3,79,55.78,Female,Window,TRUE,2,FALSE,36-45,Sunny
Thursday,12:08,13:50,Lunch,6,102,86.06,Male,Center,TRUE,1,TRUE,46-55,Cloudy
Saturday,16:13,17:37,Dinner,6,84,62.09,Male,Center,FALSE,3,FALSE,65+,Rainy
Sunday,18:44,20:04,Lunch,6,140,148.86,Other,Patio,TRUE,5,FALSE,65+,Sunny
Wednesday,17:24,18:54,Breakfast,6,90,90.63,Male,Window,TRUE,4,FALSE,56-65,Cloudy
Thursday,15:08,17:54,Breakfast,3,166,123.28,Other,Window,FALSE,3,FALSE,46-55,Snowy
Sunday,14:25,16:14,Breakfast,3,169,137.36,Female,Center,FALSE,2,TRUE,26-35,Snowy
Sunday,11:32,11:07,Lunch,4,35,83.19,Male,Window,FALSE,5,TRUE,26-35,Sunny
Saturday,11:26,12:21,Lunch,4,115,108.43,Other,Window,TRUE,4,FALSE,46-55,Cloudy
Saturday,17:19,19:18,Dinner,2,179,191.5,Female,Patio,FALSE,4,TRUE,65+,Snowy
Thursday,10:49,12:06,Lunch,2,137,116.71,Male,Patio,FALSE,3,TRUE,46-55,Cloudy
Thursday,10:24,12:52,Lunch,5,148,121.09,Male,Window,FALSE,5,FALSE,36-45,Sunny
Tuesday,10:13,11:49,Dinner,3,96,76.11,Female,Patio,FALSE,3,FALSE,18-25,Rainy
Sunday,16:17,17:48,Breakfast,2,91,100.84,Other,Window,FALSE,3,TRUE,65+,Rainy
Sunday,09:14,10:13,Dinner,3,119,113.59,Female,Patio,TRUE,2,TRUE,56-65,Cloudy
Sunday,09:52,10:27,Dinner,1,95,69.11,Other,Window,FALSE,5,FALSE,56-65,Sunny
Wednesday,18:16,20:21,Lunch,1,125,128.86,Other,Window,TRUE,2,TRUE,46-55,Rainy
Friday,22:15,23:41,Breakfast,4,86,115.74,Male,Center,FALSE,4,TRUE,36-45,Cloudy
Monday,12:52,14:03,Dinner,1,131,144.38,Other,Window,FALSE,4,TRUE,56-65,Cloudy
Friday,18:58,19:51,Dinner,1,113,114.34,Other,Center,TRUE,3,TRUE,26-35,Rainy
Friday,14:13,15:29,Breakfast,5,76,62.56,Female,Patio,FALSE,2,TRUE,56-65,Cloudy
Sunday,13:54,14:16,Lunch,2,82,70.64,Female,Window,TRUE,1,FALSE,46-55,Cloudy
Tuesday,10:31,12:20,Dinner,1,169,136.88,Male,Patio,FALSE,5,FALSE,65+,Rainy
Monday,16:27,18:06,Breakfast,2,159,144.32,Male,Center,FALSE,1,TRUE,26-35,Sunny
Monday,21:49,23:15,Lunch,6,146,109.13,Other,Patio,FALSE,2,TRUE,36-45,Sunny
Wednesday,08:10,10:20,Dinner,2,130,120.27,Female,Window,FALSE,4,FALSE,56-65,Cloudy
Friday,21:45,22:20,Lunch,3,95,66.88,Female,Window,FALSE,1,FALSE,56-65,Snowy
Tuesday,13:37,15:00,Lunch,6,143,112.76,Female,Patio,TRUE,2,FALSE,26-35,Sunny
Friday,08:24,10:19,Lunch,1,175,179.09,Male,Center,FALSE,5,TRUE,26-35,Sunny
Sunday,08:08,10:55,Breakfast,2,167,128.22,Other,Patio,FALSE,2,TRUE,18-25,Snowy
Friday,09:03,10:56,Dinner,2,113,75.08,Female,Patio,TRUE,3,FALSE,65+,Sunny
Monday,19:46,19:28,Breakfast,2,42,52.63,Male,Center,TRUE,5,FALSE,18-25,Sunny
Wednesday,21:18,23:35,Dinner,2,137,108.37,Other,Center,TRUE,3,TRUE,56-65,Rainy
Wednesday,17:50,17:29,Lunch,4,39,42.39,Other,Patio,TRUE,2,FALSE,26-35,Snowy
Sunday,21:04,22:16,Dinner,5,72,75.52,Female,Patio,FALSE,2,TRUE,56-65,Snowy
Wednesday,20:07,20:56,Breakfast,2,49,60.64,Female,Center,TRUE,4,FALSE,46-55,Snowy
Sunday,11:02,11:42,Dinner,2,40,83.55,Male,Patio,TRUE,4,TRUE,36-45,Snowy
Saturday,19:34,21:06,Breakfast,1,152,107.84,Female,Window,TRUE,2,FALSE,56-65,Snowy
Sunday,15:17,15:58,Dinner,2,41,58.8,Other,Center,FALSE,5,FALSE,56-65,Snowy
Sunday,14:16,14:07,Lunch,2,51,47.24,Female,Window,TRUE,5,FALSE,65+,Sunny
Sunday,10:41,11:39,Dinner,3,118,89.78,Female,Patio,FALSE,5,FALSE,18-25,Sunny
Sunday,15:21,16:20,Breakfast,4,119,81.48,Female,Window,FALSE,1,FALSE,18-25,Snowy
Friday,18:41,19:35,Lunch,6,114,100.65,Female,Window,TRUE,1,FALSE,26-35,Sunny
Saturday,13:08,15:28,Breakfast,5,140,126.72,Other,Patio,FALSE,2,TRUE,46-55,Rainy
Tuesday,22:05,24:38:00,Lunch,1,153,105.81,Other,Center,FALSE,5,FALSE,56-65,Cloudy
Thursday,19:42,20:15,Lunch,3,93,85.63,Male,Center,TRUE,1,TRUE,26-35,Rainy
Friday,09:10,10:36,Lunch,6,86,113.49,Female,Patio,TRUE,2,TRUE,18-25,Snowy
Saturday,18:32,20:40,Lunch,6,128,123.93,Female,Window,FALSE,2,TRUE,18-25,Snowy
Saturday,21:19,21:15,Lunch,3,56,117.57,Female,Window,TRUE,4,TRUE,46-55,Sunny
Tuesday,11:02,13:47,Breakfast,5,165,161.1,Other,Window,FALSE,5,TRUE,56-65,Snowy
Wednesday,12:06,14:19,Breakfast,3,133,116.46,Male,Window,TRUE,1,FALSE,18-25,Rainy
Thursday,09:51,10:04,Breakfast,1,73,102.94,Male,Window,FALSE,4,TRUE,56-65,Sunny
Sunday,12:58,12:55,Lunch,5,57,59.94,Other,Center,TRUE,1,TRUE,18-25,Cloudy
Thursday,17:56,18:59,Dinner,2,63,89.6,Male,Window,TRUE,2,FALSE,26-35,Rainy
Monday,14:34,17:34,Dinner,4,180,113.06,Male,Patio,TRUE,1,FALSE,56-65,Snowy
Sunday,13:04,15:41,Lunch,1,157,154.36,Other,Center,FALSE,4,TRUE,36-45,Cloudy
Tuesday,11:58,13:02,Dinner,2,124,165.27,Male,Patio,TRUE,4,TRUE,26-35,Cloudy
Monday,10:36,10:06,Dinner,3,30,89.72,Other,Window,TRUE,4,TRUE,56-65,Sunny
Tuesday,22:07,24:53:00,Lunch,6,166,139.31,Other,Center,TRUE,3,TRUE,36-45,Cloudy
Tuesday,19:45,19:18,Dinner,3,33,72.56,Other,Patio,TRUE,2,FALSE,56-65,Snowy
Saturday,08:17,08:12,Breakfast,5,55,50.7,Female,Center,FALSE,1,TRUE,26-35,Cloudy
Sunday,12:40,14:27,Dinner,2,167,132.57,Male,Center,FALSE,3,FALSE,56-65,Sunny
Monday,11:39,12:46,Breakfast,2,67,61.77,Male,Patio,FALSE,1,TRUE,18-25,Snowy
Saturday,14:12,15:06,Dinner,3,114,116.93,Female,Patio,FALSE,2,TRUE,65+,Sunny
Friday,12:07,12:54,Dinner,1,47,40.93,Male,Patio,FALSE,2,FALSE,65+,Snowy
Saturday,10:18,11:15,Breakfast,6,117,130.24,Female,Center,TRUE,1,TRUE,56-65,Snowy
Monday,17:54,17:36,Breakfast,3,42,41.82,Male,Center,FALSE,2,TRUE,65+,Cloudy
Thursday,16:31,18:27,Breakfast,3,176,160.23,Female,Window,TRUE,4,TRUE,65+,Sunny
Friday,11:20,12:43,Breakfast,6,83,102.54,Other,Patio,TRUE,2,TRUE,56-65,Sunny
Sunday,10:52,11:36,Breakfast,4,104,100.19,Female,Center,TRUE,4,FALSE,26-35,Cloudy
Wednesday,08:41,08:28,Breakfast,2,47,46.42,Male,Center,FALSE,2,FALSE,36-45,Cloudy
Friday,18:28,20:09,Breakfast,6,161,102.79,Other,Window,TRUE,2,FALSE,46-55,Snowy
Sunday,10:39,11:38,Breakfast,6,119,135.3,Other,Patio,TRUE,3,TRUE,26-35,Rainy
Sunday,13:27,14:33,Lunch,1,66,88.63,Male,Center,TRUE,3,TRUE,36-45,Sunny
Thursday,20:36,22:50,Breakfast,6,134,87.53,Male,Window,FALSE,2,FALSE,56-65,Rainy
Tuesday,15:44,15:43,Breakfast,4,59,72.6,Other,Patio,TRUE,3,TRUE,36-45,Sunny
Monday,12:15,12:45,Dinner,1,30,49.4,Other,Patio,FALSE,5,FALSE,26-35,Snowy
Saturday,21:11,23:47,Dinner,5,156,122.59,Female,Window,FALSE,3,FALSE,46-55,Rainy
Monday,08:48,09:54,Lunch,2,66,64.89,Other,Window,FALSE,3,FALSE,26-35,Snowy
Sunday,20:26,21:48,Lunch,5,82,60.99,Other,Window,TRUE,1,FALSE,65+,Sunny
Thursday,21:15,23:20,Dinner,5,125,109.64,Other,Patio,FALSE,1,TRUE,26-35,Cloudy
Thursday,22:00,22:53,Lunch,1,53,62.93,Other,Patio,FALSE,2,TRUE,18-25,Snowy
Friday,18:44,19:49,Breakfast,6,65,64.81,Other,Patio,TRUE,5,TRUE,26-35,Cloudy
Saturday,14:10,16:37,Breakfast,3,147,104.66,Female,Patio,TRUE,3,FALSE,46-55,Snowy
Wednesday,17:20,17:53,Breakfast,3,33,72.65,Female,Center,FALSE,3,TRUE,65+,Snowy
Wednesday,21:41,21:11,Dinner,1,30,32.92,Female,Center,TRUE,1,FALSE,56-65,Snowy
Tuesday,12:14,12:11,Breakfast,4,57,50.28,Other,Patio,FALSE,4,FALSE,65+,Rainy
Thursday,09:20,11:43,Dinner,2,143,158.53,Male,Patio,TRUE,5,FALSE,65+,Sunny
Thursday,10:59,11:02,Breakfast,5,63,79.52,Male,Window,TRUE,3,FALSE,36-45,Sunny
Thursday,20:44,22:01,Breakfast,5,137,104,Other,Center,TRUE,3,FALSE,65+,Sunny
Saturday,20:57,22:30,Lunch,2,153,112.84,Male,Center,TRUE,3,TRUE,36-45,Snowy
Monday,16:14,16:06,Breakfast,2,52,51.94,Other,Center,FALSE,5,FALSE,18-25,Snowy
Friday,09:02,09:42,Lunch,5,40,38.48,Female,Window,TRUE,1,FALSE,46-55,Snowy
Monday,17:54,18:29,Dinner,5,95,90.38,Female,Patio,TRUE,5,TRUE,26-35,Sunny
Friday,13:04,13:46,Lunch,6,42,77.39,Female,Patio,TRUE,5,TRUE,46-55,Sunny
Tuesday,20:06,21:30,Lunch,2,84,95.39,Female,Center,TRUE,4,FALSE,56-65,Sunny
Monday,09:39,10:59,Breakfast,6,80,64.06,Female,Window,FALSE,2,TRUE,36-45,Snowy
Friday,20:31,22:34,Lunch,5,123,82.92,Other,Window,FALSE,3,TRUE,56-65,Sunny
Monday,18:22,19:07,Dinner,5,105,121.64,Other,Window,FALSE,5,FALSE,26-35,Cloudy
Friday,16:30,18:27,Lunch,3,177,161.67,Other,Patio,FALSE,4,FALSE,36-45,Snowy
Saturday,10:04,12:17,Lunch,1,133,113.48,Other,Window,FALSE,2,FALSE,56-65,Rainy
Thursday,19:03,21:14,Dinner,4,131,111.01,Male,Patio,TRUE,5,FALSE,46-55,Snowy
Saturday,22:00,24:18:00,Breakfast,2,138,129.55,Female,Patio,TRUE,4,TRUE,56-65,Sunny
Sunday,08:48,09:06,Breakfast,6,78,87.78,Male,Patio,TRUE,4,FALSE,18-25,Cloudy
Saturday,22:28,22:12,Lunch,5,44,49.04,Male,Patio,FALSE,3,FALSE,46-55,Cloudy
Sunday,19:09,21:32,Breakfast,5,143,113.35,Female,Window,FALSE,3,TRUE,46-55,Cloudy
Saturday,09:00,09:34,Lunch,4,34,66.67,Male,Patio,FALSE,1,TRUE,18-25,Rainy
Wednesday,21:22,22:03,Dinner,3,101,98.47,Female,Window,FALSE,3,FALSE,46-55,Snowy
Monday,17:30,19:30,Breakfast,4,120,104.04,Female,Window,FALSE,1,FALSE,56-65,Snowy
Saturday,09:56,10:15,Lunch,6,79,91.49,Male,Patio,FALSE,4,FALSE,36-45,Cloudy
Friday,11:42,12:14,Dinner,4,92,110.1,Other,Window,FALSE,4,FALSE,56-65,Rainy
Tuesday,13:17,13:51,Lunch,4,34,55.64,Male,Window,TRUE,1,FALSE,18-25,Cloudy
Tuesday,17:48,18:46,Lunch,3,118,76.38,Male,Window,FALSE,1,FALSE,18-25,Sunny
Thursday,19:52,21:02,Dinner,3,130,112.73,Female,Patio,TRUE,2,FALSE,26-35,Sunny
Tuesday,15:50,15:31,Dinner,1,41,91.89,Other,Center,FALSE,5,TRUE,26-35,Sunny
Monday,18:47,19:58,Lunch,3,71,87.53,Other,Center,TRUE,3,TRUE,18-25,Cloudy
Friday,22:46,24:45:00,Dinner,1,179,148.47,Female,Patio,TRUE,3,FALSE,46-55,Rainy
Tuesday,22:44,24:35:00,Breakfast,6,171,150.64,Other,Patio,TRUE,2,TRUE,56-65,Cloudy
Thursday,13:17,13:08,Breakfast,2,51,66.05,Male,Patio,TRUE,2,TRUE,26-35,Rainy
Friday,10:13,12:51,Breakfast,5,158,120.61,Female,Window,TRUE,2,FALSE,65+,Rainy
Wednesday,17:46,17:23,Lunch,1,37,59.6,Female,Window,TRUE,1,FALSE,65+,Cloudy
Sunday,08:04,10:39,Lunch,4,155,135.46,Other,Patio,TRUE,3,FALSE,26-35,Rainy
Tuesday,19:24,20:59,Lunch,6,95,60.69,Male,Window,FALSE,2,FALSE,56-65,Cloudy
Saturday,21:42,21:18,Breakfast,2,36,64.07,Male,Window,FALSE,5,TRUE,26-35,Sunny
